ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60
1132,0.000092729,0.0108322442,0.0001268881,0.0064700173,0.0001815393,0.0004312023,0.0001478633,0.0001338497,0.0999572675,3.5130724452609E-05,4.31407879429347E-06,0.0008219949,6.12787944053407E-05,0.0007858113,7.73237840567836E-05,7.28449912975171E-07,5.70591427173427E-05,0.0017099829,0.0126900054,0.0005697595,6.76607506677777E-06,1.64319448247339E-05,0.0530920633,6.52504857243602E-05,0.0001770671,4.55225306778418E-05,0.0005701478,0.0007358861,0.0003333623,0.0203599198,0.0006240894,0.000000715,0.0008897324,1.39449060938622E-05,0.0001433125,8.61258265798005E-07,0.000031241,5.22571506697802E-05,2.34892052852792E-07,0.0006989052,0.0898364382,5.49130529847527E-05,0.0026841126,4.84735132996204E-05,3.47944099587605E-07,0.000325103,9.91168632026523E-05,0.0011310486,0.0003239872,9.20426660030269E-06,2.1838699445804E-05,0.503586695,0.1507710449,4.69156333658879E-05,0.0210066297,0.0001025955,0.016586092,0.0001145526,0.0002047823,1.40766097353277E-06
1133,0.0002569018,0.035004048,0.0002447824,0.0001527803,0.0012627682,3.27390606132183E-08,2.10994877095867E-05,0.8634985364,7.99183326332955E-05,0.0007692921,0.0001746089,0.0001412609,0.000118763,6.74933290753795E-06,6.70427473835154E-07,0.0003706253,0.0002230971,1.21571084425585E-07,0.0093472663,0.0002525878,4.86842226172706E-06,1.43335399398183E-05,0.0153855892,0.0006256139,0.0002512535,4.65190846849643E-06,1.76816683680844E-05,0.000101588,1.01479494429902E-05,0.0161948669,0.0002544084,0.0009834838,0.000039581,1.4683694611731E-07,0.0004121261,6.66945056730543E-05,2.70576863277155E-05,0.0005257377,0.000000043,0.0002372665,3.98108112678092E-05,0.0007759831,3.33918786619077E-06,2.4566908355754E-05,0.0001047435,0.0001318443,6.33561452751804E-05,0.0001294775,3.98852799834554E-05,2.34511111926195E-06,0.000008209,9.46037430691523E-05,0.002626595,0.000340745,0.0263316202,0.0005344207,0.0201627681,6.22478597054127E-05,1.35067609435601E-05,0.0014268807
1134,4.26824533349951E-06,0.0332874849,1.28123833693929E-05,0.0002606499,5.47193928803037E-05,4.42204475226866E-05,0.0002762354,6.03906130269904E-05,0.0827913032,0.0006430099,0.0007922672,2.36795621802645E-05,0.0003336901,0.0009258192,0.0004442513,6.33085050543188E-05,0.0001774151,0.0080260527,0.0111729512,1.38674966118226E-06,0.0001041513,8.23896390458502E-07,0.0679636936,0.0008602646,9.62554668282599E-06,8.11363887478691E-06,0.0002044695,0.000111681,0.0016932375,0.0357850254,2.99591756566422E-05,2.30517260208444E-05,0.0004199668,0.0007926179,0.0004778293,2.59751514095005E-06,0.0002787414,0.0001163502,0.000000538,9.31741134212858E-05,0.0012401323,8.43644360114581E-05,0.0003412006,3.60659523520311E-06,7.75960968994395E-05,3.67075850214782E-05,0.0002546278,2.20490003166142E-07,0.0096170485,3.1488184497116E-06,7.98944782881982E-05,8.96181304237658E-06,0.0013339535,0.7019342578,0.0291482006,0.0003794478,0.0068176158,4.45264886245243E-05,1.14831846405723E-06,0.0002215121
1135,3.2267820753046E-05,0.0137271226,0.0004556192,0.0004249683,0.0007282171,0.000325208,0.0010475129,0.0001534815,0.008004949,0.0014307268,2.23886381951399E-05,0.0284290281,5.51780264434325E-06,0.0013182582,4.00778804606275E-05,3.21691663480217E-08,2.9550184965006E-05,0.0084086069,0.0122374431,9.86645297560581E-05,3.13533309868057E-05,4.35994415159233E-05,0.0394256032,4.83551762355283E-05,0.0005538339,9.28055833320074E-06,0.1802834472,0.0001282465,0.4569799767,0.023225588,0.0011596798,4.84605414235281E-05,0.0008789318,0.0039703732,0.0017783019,4.78976489809221E-06,0.001858164,0.0031194181,1.92221231848993E-05,0.0022899832,0.0006709836,0.0001572831,0.0001071817,5.38629289237932E-06,0.0004171768,0.0002024026,0.0003277233,2.06709195937178E-05,0.1296274503,0.0001908476,0.0005778009,0.001020014,0.0213687524,0.0001949036,0.0311701081,0.000879966,0.0198117799,2.87355810681187E-05,0.000434164,0.00001042
1136,5.33363764564173E-06,0.0103059938,0.0918351361,0.0007400825,0.0003922531,0.0001989297,0.0002135052,0.0003147838,0.0067382888,0.0016736544,0.0001654423,0.0024530336,0.0001205639,0.0013038614,1.86987127154035E-05,1.36912929945447E-06,0.0001417792,0.6075417579,0.0184096111,2.58497808655014E-05,4.29827931633374E-06,0.0001002816,0.0970324805,0.00235516,0.0002741177,2.35191571719276E-05,3.43761433449965E-05,1.23979133699644E-05,0.0004824609,0.0540553381,0.0018640131,0.0005264114,0.0018182636,0.0018139089,0.0001866539,0.0005107482,6.43379745310465E-06,0.0001620738,6.8475843298985E-05,0.0002077545,0.0010354058,0.0002611202,6.86141719325305E-05,1.79885030183062E-06,1.80281327857646E-05,3.08223704860593E-05,0.0009941019,7.02874497832679E-06,0.0064781432,5.5644288104372E-05,1.5291860201897E-05,0.0001005434,0.0055431037,0.0001311577,0.0262356074,0.0337498178,0.02032634,1.26724514955739E-05,0.0002847684,0.0005108944
1137,3.1659386186375E-05,0.0005626745,9.60166200490805E-05,1.53922524638578E-06,0.0001668948,3.77587076738495E-10,5.8203689656022E-09,0.0743243645,1.1321920393636E-06,0.0005942768,2.46665885290096E-06,1.46134274453407E-05,1.76051443320376E-05,3.64322978219982E-07,6.59246050773261E-09,5.76988385641764E-05,5.66722369201281E-07,4.73237902867638E-09,0.0002077505,2.30395969885872E-05,0.000000269,0.00000082,0.0002200068,0.0057978848,7.00633775789128E-05,8.29069447609366E-07,1.51333855323158E-07,1.3185158276234E-07,1.95853195031229E-06,0.0006613425,4.73598626765819E-05,0.3434977238,1.27943697649722E-06,1.88252808453683E-07,0.0001274462,1.45367778965289E-05,1.2799119193361E-05,6.59488853032159E-05,3.6643159330188E-06,7.66929186768593E-06,8.59684466401188E-07,0.0001804577,1.02504463412229E-08,5.83772062458602E-07,6.19828747771852E-06,2.15291822162873E-06,0.000005665,2.89179942519332E-06,1.41492297397551E-06,1.19517823175089E-06,1.68182533797802E-07,8.73734056402142E-07,6.58975605667305E-05,0.0001951951,0.0004395002,0.0008838476,0.0006365915,1.36793576455515E-05,3.28189246220274E-07,0.5709277349
1138,7.24165206329046E-05,0.0076991679,0.0010071308,2.92331371335511E-05,0.2739784712,3.56077731583134E-06,0.0002359104,0.0002222728,0.0018945638,0.0017462365,0.0017664286,0.0006670367,0.0002959738,0.1415036579,2.85158840040156E-07,1.1875557208835E-07,0.0005614766,0.0065238056,0.0165852615,6.8045459881105E-07,4.79108819332354E-05,1.6600616511078E-05,0.0041629764,0.0009959541,0.00176555,1.08211195376464E-05,1.62292897005161E-05,0.0001453855,0.0394575423,0.0063067223,0.0028342951,2.19444860797292E-06,0.0001566148,0.0086364037,0.0057837938,0.0001090957,2.76579361581988E-05,0.0415898853,1.71492127456829E-05,0.0009903246,0.0007283901,5.36692909515782E-05,1.24983747691022E-06,0.000191276,9.30848047574253E-05,1.00925957463367E-06,0.3947147151,0.000091121,0.0042559638,1.76186495898638E-05,0.0002340689,9.08623967298904E-05,0.0062736779,0.0001145056,0.0107053939,0.0008335388,0.0136614411,0.000050626,5.38234040703181E-07,2.04534377492065E-05
1139,1.29209705387349E-06,0.0048041136,0.0001887037,0.0008296946,4.91456775996338E-05,0.1959017542,0.0017252612,0.00000491,0.4703429087,2.92409321111589E-05,7.93325980137522E-05,0.0003105161,0.0002162788,0.0022156899,0.0003648136,3.65464984804222E-06,7.54006646677293E-05,0.0312412087,0.0579161944,0.0010742292,0.1565399119,0.000010668,0.0204185178,5.73733828971766E-05,0.000123998,0.0002417496,0.0002738674,0.0021064922,0.0047242344,0.0109880064,0.0001978466,0.00000145,0.0011762534,0.0020520848,0.000051656,0.000000252,8.18166432207511E-07,3.9326660941378E-06,3.24571679563405E-07,0.0032283694,0.0034117738,0.000620344,0.0005594753,6.26448871525597E-07,1.29044052761869E-06,4.87439302048358E-05,0.001868748,4.2245764363757E-05,0.0033528344,1.4326911369026E-06,2.49018625555325E-06,0.0004845178,0.0038411683,5.02824560964823E-05,0.0092500528,0.0001390582,0.006628076,3.23001449368691E-05,8.9881824166809E-05,2.50769454253929E-06
1140,1.207447605009E-06,0.005043347,0.0002211226,7.84184108695085E-06,0.002331111,7.13809882697599E-07,0.00001672,0.000093631,0.0007705083,0.0016510374,0.0029020431,1.99794131955615E-05,0.000067584,0.0783230805,0.000001573,3.22381471938903E-07,0.003281947,0.0002978472,0.0428863481,1.57194859887618E-08,1.49574263128681E-05,1.31096060511893E-05,0.0212937351,0.0002146852,2.45626364505667E-05,1.41582716022301E-05,9.924774414899E-05,3.1615398527722E-06,0.1741062199,0.014746512,0.000342645,1.10659428460211E-06,3.02937738131479E-05,0.0018908674,0.0102983737,7.6281772685792E-05,0.0004218981,0.2257024723,0.000006864,0.0006615368,0.000416681,1.26364406734707E-05,0.0001315637,0.0003794128,0.000051052,0.0001320384,0.0010652517,5.46819500310062E-06,0.3334108385,1.1637432007265E-05,0.0014315867,0.0001256027,0.0014404423,0.0004100175,0.0288476246,0.0007103864,0.0429340471,3.33217871375389E-07,0.0005542293,0.00004848
1141,0.0001787451,0.0050548579,0.0001114465,5.39962978406365E-05,0.0001363494,2.8699335885196E-06,7.0894705282326E-06,0.0005784279,0.0011237812,0.0046704659,1.50277993301355E-05,0.0001734941,0.0001604156,0.0008165442,0.0001024783,0.00000393,6.23355915839302E-05,0.0002472538,0.0043176798,2.73635044221514E-06,4.64033990535959E-06,3.22742718025681E-07,0.0182223766,0.0012011516,4.34084520346517E-05,8.46974037009816E-06,2.50977233321864E-05,9.22140730475544E-06,0.8465235699,0.0311471221,0.000169106,0.0005644049,9.61253596191002E-05,0.0004691887,0.0004951442,5.29114967670595E-06,0.0003466697,0.0020986075,0.000007134,5.40992975822543E-05,0.000219528,0.0004359065,3.18913325288092E-05,1.64474084459155E-05,0.0001313165,2.56095848335584E-05,8.44513734290148E-05,7.13207188938154E-06,0.0008367775,8.47689943988222E-06,0.0003569757,1.56849275594928E-05,0.0028793023,0.0491838867,0.0145072639,0.0007124184,0.009580321,5.95874991210211E-06,1.79914605760378E-05,0.0016315833
1142,0.000025776,0.0071816109,0.0001533159,0.000498984,0.000299088,0.0003869166,4.79093967831951E-05,0.0002274127,0.0003384347,0.0005736688,1.19272164823544E-05,0.683732769,3.59737242204703E-05,0.0002475572,2.04269540250366E-07,8.07003661314853E-08,3.77911475210018E-05,0.0001143473,0.010929637,0.0001509937,4.34320301127121E-08,9.78090772976725E-06,0.01195174,0.0003132698,0.0001067233,1.66224140485538E-05,8.80114485640921E-07,3.19556125922355E-05,0.0002598751,0.0468539554,0.0462795391,0.0011181458,0.0019138832,5.80821324332962E-06,0.0006309024,2.63231603906087E-05,1.96701693255523E-07,3.40052424118631E-05,4.75231825588205E-06,0.0002368575,0.0014807638,0.0005026808,0.000006113,0.000330718,0.000035572,0.0002497354,2.63083145578191E-05,0.0136431982,3.90607939145407E-05,6.5989372073654E-07,4.26448494634208E-05,4.62343315232358E-05,0.1406509219,6.58418128091138E-05,0.0077503914,0.0047433885,0.0151208807,0.0002645652,0.0001856077,2.50556578675948E-05
1143,1.03112508681245E-05,0.0055854568,0.0001680536,0.0015905111,0.0005203447,0.0007386545,1.95534998769498E-05,0.0001453447,0.0017986321,0.0005869026,0.0001118082,0.0007043773,0.0002632797,4.5946316120859E-05,7.66732764046948E-05,8.94134885080838E-06,0.0002334218,4.69454255412552E-06,0.0188366552,0.0001480197,0.000012576,0.000165784,0.0481048032,0.0002409912,0.0001374022,7.27905844245185E-05,0.0002917207,0.0002610576,3.78017530514276E-05,0.0291987007,0.0002562164,0.0002780583,5.63937477429535E-05,2.95969416255217E-05,0.000230949,6.70620690391545E-05,5.67189517274414E-06,5.04814609473187E-05,8.14465408941313E-06,0.0023488424,0.0001437082,0.0006581092,0.0007894584,0.0001204508,6.64873182595995E-06,0.8200231262,1.42018328767416E-05,0.0008156951,0.0009158474,2.44507424253795E-06,1.18161464960939E-05,0.0001695504,0.0175881014,0.0001059527,0.0179427052,0.000194294,0.0254977501,0.0007644609,0.000766169,1.68823009624164E-05
1144,0.0003598943,0.0026143637,0.0001266771,0.0963109773,0.0001010774,0.0001237737,3.95830166029428E-06,8.60564029982576E-05,0.0004510311,5.38338851403426E-05,4.19531649511169E-07,0.0002359051,1.03602983385376E-05,1.57402157014334E-05,0.000031676,9.93620842762757E-07,0.000046072,0.000010686,0.0020362171,0.0001401611,7.9674756096504E-06,1.46862217563715E-05,0.0057282273,5.95404101058002E-05,0.0003902753,8.89421423279023E-05,0.0006932029,0.000024953,2.25363423982514E-06,0.0044970997,0.0001667789,0.000003334,0.0001878719,6.89565565382228E-06,1.64596344125066E-05,6.11792016410121E-06,3.06363895819813E-06,1.30656397714459E-05,0.000033619,0.0003491129,0.0002926052,0.0001956281,0.0012385371,6.56363205460583E-06,4.02274030000641E-06,0.0006092193,3.38213462667835E-05,0.0002777402,4.6071231832958E-05,0.000010695,1.81027113281009E-06,0.8580200919,0.0164570405,0.000007195,0.0039173116,6.58167444264655E-05,0.003390932,2.79786772966496E-05,0.0003411998,0.000002378
1145,6.09604609980922E-05,0.0019704713,0.0001020248,0.000987147,0.0004201099,0.0007122631,5.09137443265512E-07,1.51938382671007E-05,0.0007873961,0.0007398016,3.8935625529855E-05,0.0001662935,0.0001337442,0.0001611713,1.14934909106204E-06,2.81694028647632E-06,0.0001297524,1.8676329135488E-06,0.0080981967,1.48715069870676E-05,0.0003992464,3.55632816231767E-07,0.1004449412,0.000186546,2.22742992136679E-05,0.0003713452,0.0001037905,5.19615011869554E-06,1.4405886900457E-05,0.0112322283,5.32255110537978E-05,5.74975001456161E-05,2.05661892891388E-05,0.848407829,0.0019991411,0.0001217648,7.25356708457194E-05,3.57422765499779E-05,1.11057598866032E-05,0.0002336905,4.95232710147979E-06,0.0002625692,2.91779350686177E-07,0.0001434302,0.00003291,0.0001294314,0.0003902604,0.0002050158,0.0002136359,1.3984083985181E-05,0.0001112603,1.10272358856731E-06,0.0006050413,0.0001321895,0.0139781344,0.000147675,0.0051790751,0.000028767,2.43589146583983E-07,8.19255093078818E-05
1146,0.0058899433,0.0071638932,5.85212188343723E-05,0.0622334472,0.0004827259,0.0013170968,2.14894850245153E-05,0.0004121801,0.0010197607,0.000197113,1.24238659923125E-05,0.0023822638,0.0002277801,0.0002236399,0.0001340618,2.91794740213902E-05,0.0002342241,7.09084123119114E-07,0.0064082476,8.11656840523154E-05,4.83421356464038E-06,0.000009183,0.046393754,0.000230141,0.0002008783,0.0006689664,3.43354541285072E-05,0.0003559307,9.85468261600409E-06,0.0239883299,0.0009638071,1.41761474450997E-05,0.0002417382,3.7300511326467E-05,0.0006924715,1.97691558752947E-05,4.43387428872029E-05,0.0001716713,2.09586813275081E-05,0.000260909,0.0017527021,0.0005502424,3.56602936391643E-05,0.0005302046,0.0001234778,0.0006513974,0.0002903272,0.7341045794,3.52358966081105E-05,6.18378939112707E-05,0.000211081,0.0003386045,0.0501592142,0.000050667,0.0348626741,0.0010813246,0.0119119873,0.0002123974,0.0001330385,1.0132060746903E-05
1147,0.6846580986,0.0054500894,0.0005352741,0.0004065688,0.0043112222,9.63258651494156E-07,7.26225500217806E-05,0.0009576009,0.0015410195,0.0012019008,7.10912158430872E-05,0.0001086826,0.0005196847,0.0003372464,0.0001377582,0.0003308914,0.0002771381,0.0003333226,0.0060727952,1.53261373296851E-05,0.0001486654,1.89567665377301E-05,0.0218464234,0.0030592583,0.000142128,0.0002501468,8.37346336709254E-06,3.04667706851331E-05,0.0003287816,0.0174268166,0.0002326938,1.68018613511597E-05,0.000093326,0.000999171,9.50581362923497E-05,0.000026137,1.10494985262242E-05,0.0003881006,6.03834729845139E-05,0.0001137624,0.0001799689,0.0029479864,3.59335681365234E-05,6.85487431929685E-07,2.91013111315741E-05,7.14615935245655E-07,0.2187648249,3.83419180049565E-05,7.60109405695608E-05,3.74785087409758E-05,7.65530905581511E-05,0.0002277277,0.0008629856,0.0004782116,0.0151263341,0.0002436135,0.0081349207,7.10825105303222E-05,7.68315069130019E-08,3.16502018177091E-05
1148,0.0003700839,0.0059869865,0.1106522762,0.0004563874,0.0318308156,9.18670980366175E-08,2.52048308958204E-05,0.4445875017,0.0021134306,0.0007507832,0.0004699761,0.0003161939,0.0002979081,0.0001669854,1.09355691140756E-05,0.0002522316,0.0001154296,2.20077124963598E-05,0.0499978596,0.0008109422,0.0411346207,8.54368255461428E-05,0.0088313864,0.0193403169,0.0009804048,3.46350636438396E-05,1.25298170242923E-05,6.74993422334283E-05,0.0003837801,0.0168055479,0.0034737343,0.0024159517,0.0029650651,0.000020089,0.0001986781,8.75019460127728E-05,7.44324838850612E-08,0.0001193923,1.92476731312364E-06,0.0075607777,5.69902098618176E-05,0.1919167603,2.60184744339821E-07,1.59668619084899E-06,5.95425199764704E-06,3.31517205171661E-05,0.024626925,1.96903198579561E-05,0.0001493516,5.17793801541734E-07,5.13151676529405E-07,5.65753560641634E-05,0.001517563,0.0002231882,0.0134605529,0.0014311173,0.0089021924,0.0003025586,1.57488745364596E-05,0.0035254134
1149,8.99284238860789E-06,0.0292087097,4.29327115453954E-05,0.0015052081,0.0014608393,0.0014705447,0.0099885447,0.0002362379,0.0027488498,0.0006344799,0.000042444,0.0214093613,0.0003960516,0.0003285188,2.28881059041143E-05,0.00001465,0.0002822044,0.0002353056,0.0072086669,0.0010897749,1.59937386906523E-06,0.0003294508,0.0139099397,1.23503923338209E-05,9.33208158573012E-05,2.94529168250186E-06,5.1677594362797E-05,0.6029359488,3.187531556789E-05,0.0299924208,0.0002059151,1.12035108483379E-05,0.0574355441,0.00000071,9.17652809703418E-05,1.84194934260738E-05,6.88163539839092E-07,1.82537523357696E-05,4.76324447402184E-08,0.0007459803,0.0029573645,0.0001953924,0.0001619112,5.89492519402621E-05,0.0001866581,0.0002969303,0.0001088032,0.0010734148,0.0001302971,2.11354317130532E-05,0.0001416659,0.000059784,0.1871977539,6.97811225555069E-05,0.0117069454,9.65118912720299E-05,0.0098636966,0.001405884,4.15722471142847E-05,2.87116058319741E-07
1150,0.0029940672,0.0141649889,0.0016137623,0.048969632,0.0114164748,0.0001393497,9.42328587391438E-06,0.0036654849,0.0011648539,0.0009520133,0.0009346327,0.0003625274,0.0023770786,0.0004223478,7.55038736989962E-06,0.0003493535,0.0005353725,1.95271161087382E-06,0.0180602105,4.49768534285427E-05,0.0002713767,5.33187914964713E-05,0.0335606379,0.1678393947,0.0013978276,0.0037764057,4.2553699429313E-05,0.0002616769,2.68742162388529E-06,0.0262000248,0.0034456275,0.0003135559,0.0004122776,0.0019042407,0.0016859249,9.33041565265796E-05,6.71985104976475E-05,0.0012030677,0.000531261,0.0019258858,0.0003713425,0.0258939851,1.12648687014231E-05,3.07656095035068E-05,0.0005614307,0.0004816056,0.527591046,0.0012120878,0.0002000892,0.0001801604,1.68304413506024E-05,5.15888066646026E-05,0.0045724276,0.0024565034,0.0528990229,0.0072017661,0.0138916931,0.0003873287,6.67527932734478E-07,0.0088140924
1151,0.0006597811,0.034739566,0.0005875787,0.0015403859,0.0149859961,0.0004982823,0.0003011985,0.001386668,0.0011591786,0.0007154383,0.0001473545,0.1647435024,7.1765410209096E-05,0.0045303056,0.000037434,0.000001595,1.52374712038655E-05,4.43508736061147E-06,0.0139670131,2.99249645488931E-06,5.93361016053604E-07,0.0001089913,0.0526486784,0.00148374,0.0902590784,0.0001604835,7.73622950391056E-05,1.86291271748773E-05,0.0003329026,0.0350601316,0.0852708999,0.0010717224,0.0006884023,0.0004839255,0.2084744049,0.0002014806,0.0003441642,0.0269765606,0.0114180828,0.0032497332,0.0004687396,0.0006829143,2.96149104473032E-07,0.0075287935,0.0005896262,0.0001450367,0.0012231403,0.0547416499,0.0005918678,1.9203487029852E-05,0.0019251688,6.81761046583464E-05,0.0582919291,0.0002026776,0.0781352233,0.0150617715,0.0214488277,0.0002766121,9.53994448226685E-06,0.0001631304
1152,0.2659619013,0.0117194612,0.000887349,0.001584446,0.0005529955,4.8541586574649E-06,2.69963283418239E-05,0.0017363066,0.1054442516,0.0015108672,6.49204807457706E-05,0.0002774049,0.0001287098,0.0033521261,0.0008850147,0.0003583654,7.65887245574785E-05,0.0024626943,0.087518915,0.000024685,0.0045151357,1.15308084795027E-06,0.078208524,0.0059685371,0.0004691567,0.0001738679,8.32440736332602E-05,0.000030791,0.2194337259,0.0434815991,0.0014431508,0.0002791064,0.0002789431,0.0088043573,0.0010594841,2.65556833389203E-06,1.50895358474975E-05,0.0006317426,5.15865798826232E-06,0.0012206091,0.0008464916,0.0010452771,0.0002161365,2.75482000605929E-05,0.000002726,2.63802149155994E-05,0.0033285338,3.14160639049584E-05,0.000516644,2.37828693608126E-07,0.0001165014,0.0002202094,0.0039679084,0.0643504081,0.052686592,0.0014027209,0.0200594636,0.0001552718,1.49611789371593E-06,0.0003131519
1153,6.71668037078566E-07,0.0052186213,3.75835946733073E-06,4.92774695837136E-05,0.0020341818,1.3877184139472E-05,3.62616011831746E-06,6.71817542629776E-06,0.0023155962,0.0012987264,0.0050175465,1.72766611178014E-05,0.0004816081,0.5151510795,2.96709682895317E-07,0.000001103,0.0262077699,6.87908051613211E-05,0.0148972451,2.65907535175369E-08,9.56904454931316E-05,6.72078923799346E-06,0.0636594859,0.0003598861,3.12033868730975E-06,8.54636320666092E-06,6.3982061149077E-05,1.10922936059681E-06,0.0005240381,0.0134924122,0.0002257212,1.38643840341565E-07,0.0003923465,0.0342819355,0.1730335958,0.0003562119,0.0120402483,0.0083246363,6.19416730876962E-05,0.0004602535,0.000476281,1.16794606529601E-05,1.28151539947551E-07,0.0004272873,0.000166946,5.29245060229188E-07,0.0071326952,0.000185458,0.0705839854,0.0001894864,0.0150208675,2.49605914734355E-06,0.0012291754,0.0001584572,0.0185734584,0.0003475695,0.0051983125,0.00000164,0.00010192,1.1808724312885E-05
1154,0.0001263326,0.0384780942,0.0011384297,3.41091268059978E-05,0.002082969,4.76092782569432E-07,5.11946765104034E-06,0.0003460056,3.17226065350468E-05,0.0083034348,0.0006734474,0.0002443319,8.06776627238969E-05,0.0035146668,1.65364325930497E-07,1.1912785347918E-05,0.0001951639,0.0001124597,0.0071142953,4.68200632875439E-07,4.54633895531815E-09,0.0001920709,0.0218930297,0.0013163863,1.69083290451576E-05,7.99686172152046E-05,8.40161928872238E-06,1.35359053843041E-06,0.0007958912,0.0312426552,0.000325387,8.6709374555176E-05,0.0001040493,0.0005554272,0.1327388208,0.0004236738,0.0015976594,0.376312337,0.0003131734,4.62101305715202E-05,0.0002313091,0.0001020415,4.58584043159999E-06,0.0008160313,5.56193374518245E-05,1.21667265393373E-06,0.000202741,1.68272479527102E-05,0.0013998539,0.0004215814,0.3166921433,2.45575385914678E-05,0.0038839933,0.0018008761,0.0233880465,0.0002123652,0.0200084252,1.34325189657147E-05,8.53459644847737E-06,0.0001714188
1155,9.1513090187822E-05,0.0562596781,0.0005414999,5.40575006083913E-05,0.5267718281,1.19042336440928E-06,0.1856550766,0.0028032345,0.000431688,0.0014426663,0.0037191816,0.0026964079,0.0005551174,0.0433677928,3.24212340746785E-08,1.00108911171099E-06,1.8456677594659E-05,0.0005913063,0.0071021583,3.01547623234738E-06,2.22493252152481E-06,0.0001382033,0.006000514,0.0115689377,0.0023768085,5.93138308557663E-05,3.23275005816981E-06,9.84180172862236E-06,8.7493189816959E-05,0.0158127376,0.0139267611,0.0002508009,0.0006406266,0.0001958105,0.0193838106,0.0009516328,2.02155635692064E-05,0.0080702189,0.0003584206,0.0004150526,0.0016295072,0.0005049199,8.22682357970477E-08,4.13826359079938E-06,0.003357282,3.26438920498781E-08,0.0446593003,3.19694014061424E-05,0.0006670254,2.29785983492384E-05,0.0002034001,3.50363206495533E-06,0.0019733999,0.0003082007,0.0131957337,0.0119060525,0.0087701465,2.8913946669678E-05,9.32393972275321E-08,0.0003537592
1156,8.82335733848521E-05,0.0199415763,0.0008396675,0.0008958309,0.0011126117,5.29578220672893E-05,5.5683222778489E-05,0.0004439234,0.0136856036,0.0002826322,7.60103890827239E-05,0.0003035598,0.0001364125,0.000898272,1.3769479333443E-05,1.69406034334972E-05,0.0002697975,0.0035789647,0.0931397532,0.0002859541,0.0002285404,5.39403688198736E-05,0.0756119703,0.0021212343,0.0002126453,0.0005334932,0.0006090143,1.43233999224921E-05,0.0005947099,0.0556568478,0.0006980597,4.54793520411928E-05,0.0004878341,0.0002876122,0.0005407707,5.64756364937907E-05,0.000012528,8.42619156064049E-05,9.24114221713338E-06,0.0039955293,0.0015877449,0.0012291535,0.0054926419,1.19880592835571E-05,1.12410612966169E-06,0.0002824975,0.0010131279,0.0001168802,0.0030387404,4.11790606775515E-06,2.52267543756521E-05,0.6095249138,0.018204929,0.000092059,0.0332739358,0.0002470195,0.0470125009,6.24343809920706E-05,0.0007481669,5.8131919233456E-05
1157,0.00000631,0.0227015689,0.0001553094,0.0003195724,0.0032237633,0.0001540454,0.0002015762,0.0004267102,0.0017094169,0.0005497669,0.0011279657,0.000201036,0.007366883,0.0002094611,2.4198544748643E-06,4.34400525312583E-05,0.000263635,9.98265836438323E-06,0.02867209,0.0002084943,0.0001957982,9.31413566349648E-05,0.0096610642,0.0001015453,6.23218682260398E-05,0.0001464204,0.000031892,0.8640839016,2.30648609051966E-05,0.011460021,3.65927083530021E-05,4.30766501421243E-05,5.93018852013736E-05,5.45506161377644E-05,0.0009001748,2.7988393850247E-05,2.76458008112914E-06,0.0003022943,4.02064857335921E-08,0.0005185745,8.92251404008548E-05,0.0004484224,5.49276684327428E-05,0.0001267944,0.0001910633,0.000373791,0.0022961006,0.0001818833,0.0002447426,0.000013728,5.00514096982906E-05,6.13056338693892E-06,0.0040650739,0.0001987443,0.0222552019,0.000132196,0.0138315416,3.84454988987812E-05,2.23642869924939E-06,4.17233032043787E-05
1158,3.66847361917411E-05,0.0230894131,0.0003040523,0.0002842699,0.0013906379,4.1502360478654E-06,6.83548886080308E-08,0.0038291419,5.06082160328829E-05,0.2076753824,0.0004663121,0.0007947859,0.0001207219,0.00065588,2.81080531783916E-06,1.74917758788455E-05,0.0037968181,1.40773928840682E-07,0.0107848638,1.59946601098168E-05,7.09507106394179E-06,0.0011179939,0.0078496664,0.0005296992,0.0006663968,6.63871261670158E-06,0.0002104715,7.52758292458445E-06,0.0009266241,0.0173782449,0.0024685576,0.0022779888,0.000134357,3.46639022951832E-06,0.0081850086,0.0001296011,0.0194345842,0.0879971109,0.0009212878,0.0014453876,0.000400466,0.0001799295,3.4244214143212E-05,0.0036695124,0.0019718485,0.0016831434,8.65134860498645E-06,0.001436035,0.0175643264,0.0002871439,0.0004071131,0.0002246907,0.0198786028,0.0003492547,0.0108209476,0.0099143822,0.0327421673,0.0002746999,0.4881493431,0.0049855611
